Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,FTT-USD,LINK-USD,LTC-USD,MATIC-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,ZEC-USD
2024-07-29,105.02102661132812,0.404013991355896,0.138931006193161,6.109739780426025,27.083110809326172,439.7582702636719,574.642578125,66819.9140625,0.22731199860572815,26.752283096313477,0.1286740005016327,5.654067039489746,0.5751489996910095,22.8707332611084,3320.539306640625,4.439972877502441,1.4299529790878296,13.543046951293945,73.74948120117188,0.5108550190925598,11.538137435913086,182.7805938720703,1.4711929559707642,0.13761299848556519,0.0001340000017080456,0.027197999879717827,0.09918700158596039,161.2726287841797,0.6020860075950623,33.01543045043945
2024-07-30,105.29180145263672,0.40167999267578125,0.13759200274944305,6.005259037017822,26.339189529418945,432.6112060546875,587.6651000976562,66201.015625,0.21737399697303772,26.291866302490234,0.12559500336647034,5.522171974182129,0.571399986743927,22.24335479736328,3278.667724609375,4.331841945648193,1.3853670358657837,13.140531539916992,71.6852035522461,0.5053809881210327,11.382478713989258,179.10719299316406,1.3962689638137817,0.13296400010585785,0.0001320000010309741,0.026606999337673187,0.10249000042676926,157.9242401123047,0.6278769969940186,32.21244430541992
2024-07-31,107.5732421875,0.38877299427986145,0.13570700585842133,5.809205055236816,25.71908950805664,414.818115234375,576.3681640625,64619.25,0.21013599634170532,26.676877975463867,0.12201400101184845,5.3853302001953125,0.5850340127944946,21.78287124633789,3231.295654296875,4.209012031555176,1.3604639768600464,12.82884693145752,70.19042205810547,0.49590298533439636,10.974802017211914,171.82615661621094,1.3644800186157227,0.12880299985408783,0.0001289999927394092,0.026291999965906143,0.10064200311899185,157.669189453125,0.6239389777183533,33.66474151611328
2024-08-01,116.7176742553711,0.3927060067653656,0.1347299963235855,5.7823920249938965,25.723108291625977,413.147216796875,575.146728515625,65357.5,0.21687200665473938,25.698049545288086,0.11923599988222122,5.342948913574219,0.5482990145683289,21.564363479614258,3201.564453125,4.16008996963501,1.37254798412323,12.89976692199707,69.56616973876953,0.49184298515319824,10.65614128112793,167.672119140625,1.3540550470352173,0.12816700339317322,0.00013099999341648072,0.026360999792814255,0.09934200346469879,156.53639221191406,0.5964639782905579,32.45149230957031
2024-08-02,110.37841033935547,0.36382201313972473,0.12407100200653076,5.356243133544922,23.59450340270996,381.5531005859375,542.9151611328125,61415.06640625,0.20121900737285614,24.376211166381836,0.11150799691677094,5.122200012207031,0.5210829973220825,20.204198837280273,2986.01318359375,3.8672590255737305,1.3339370489120483,11.917962074279785,64.99111938476562,0.4678640067577362,10.077303886413574,152.6382293701172,1.2439639568328857,0.12337499856948853,0.0001230000052601099,0.024452999234199524,0.09550999850034714,158.05615234375,0.5607709884643555,32.61457443237305
2024-08-03,105.95437622070312,0.364095002412796,0.1206279993057251,5.129634857177734,22.68356704711914,364.3846130371094,529.4813232421875,60680.09375,0.18469899892807007,23.350679397583008,0.10816899687051773,5.043665885925293,0.4958989918231964,19.660518646240234,2903.3857421875,3.689512014389038,1.281756043434143,11.70133113861084,64.6042251586914,0.4547629952430725,9.585184097290039,142.9219970703125,1.2082149982452393,0.12530599534511566,0.00012099999730708078,0.023686999455094337,0.09341199696063995,149.44985961914062,0.5563910007476807,31.84495735168457
2024-08-04,97.11284637451172,0.3439379930496216,0.1146320030093193,5.039577007293701,21.22766876220703,331.857666015625,497.0390930175781,58116.9765625,0.15572600066661835,22.217737197875977,0.10373300313949585,4.683842182159424,0.47146400809288025,18.901809692382812,2686.39892578125,3.5256049633026123,1.224647045135498,10.871526718139648,62.396121978759766,0.42097601294517517,9.145386695861816,138.05508422851562,1.1390620470046997,0.12627500295639038,0.00011600000289035961,0.022345999255776405,0.088189996778965,150.46397399902344,0.5233960151672363,30.841028213500977
2024-08-05,96.07622528076172,0.31315499544143677,0.11025000363588333,4.652442932128906,19.549341201782227,309.95574951171875,464.6269226074219,53991.45703125,0.14850899577140808,22.100223541259766,0.0945030003786087,4.208274841308594,0.4463939964771271,17.68577766418457,2417.206298828125,3.2430388927459717,1.253288984298706,9.501569747924805,56.21337890625,0.38508498668670654,8.54382038116455,129.8643035888672,1.0622680187225342,0.12159600108861923,0.00010800000018207356,0.02160399965941906,0.08808500319719315,145.7314910888672,0.48946601152420044,30.156370162963867
2024-08-06,103.63538360595703,0.3307819962501526,0.11258800327777863,4.898070812225342,20.877193450927734,314.6262512207031,484.3238220214844,56034.31640625,0.15993699431419373,22.424253463745117,0.09637100249528885,4.506931781768799,0.45965299010276794,18.13081169128418,2458.723876953125,3.495929002761841,1.3126909732818604,10.0545654296875,58.263362884521484,0.4078879952430725,8.936272621154785,144.09036254882812,1.1027129888534546,0.12353400141000748,0.00011200000153621659,0.02266800031065941,0.09246399998664856,147.79229736328125,0.5056970119476318,31.807382583618164
2024-08-07,98.28394317626953,0.3236980140209198,0.10967200249433517,4.835784912109375,19.829347610473633,312.33428955078125,474.2247619628906,55027.4609375,0.15427899360656738,22.172924041748047,0.09551499783992767,4.570662975311279,0.4470430016517639,18.14602279663086,2336.58935546875,3.350783109664917,1.2194689512252808,9.485442161560059,55.983909606933594,0.3916110098361969,8.83745288848877,144.63209533691406,1.0616990327835083,0.12479300051927567,0.00011000000085914508,0.021974999457597733,0.10139500349760056,145.9297332763672,0.6008099913597107,32.393428802490234
